"Plot Title: 9811662"
"#","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811662, SEN S/N: 9811662)","Temp, °C (LGR S/N: 9811662, SEN S/N: 9811662)","Batt, V (LGR S/N: 9811662, SEN S/N: 9811662)","Host Connected (LGR S/N: 9811662)","Coupler Detached (LGR S/N: 9811662)","Coupler Attached (LGR S/N: 9811662)","End Of File (LGR S/N: 9811662)"
14231,12/19/11 08:02:00 PM,34944562607337,19.567,3.60,,,,
14232,12/19/11 08:02:20 PM,34944562607337,19.567,3.60,,,,
14233,12/19/11 08:02:40 PM,34951504621547,19.567,3.60,,,,
14234,12/19/11 08:03:00 PM,34944562607337,19.567,3.60,,,,
14235,12/19/11 08:03:20 PM,34944562607337,19.567,3.60,,,,
14236,12/19/11 08:03:40 PM,34944562607337,19.567,3.60,,,,
14237,12/19/11 08:04:00 PM,34944562607337,19.567,3.60,,,,
14238,12/19/11 08:04:20 PM,34951504621547,19.567,3.60,,,,
14239,12/19/11 08:04:40 PM,34951504621547,19.567,3.60,,,,
14240,12/19/11 08:05:00 PM,34951504621547,19.567,3.60,,,,
14241,12/19/11 08:05:20 PM,34944562607337,19.567,3.60,,,,
14242,12/19/11 08:05:40 PM,34944562607337,19.567,3.60,,,,
14243,12/19/11 08:06:00 PM,34951504621547,19.567,3.60,,,,
14244,12/19/11 08:06:20 PM,34951504621547,19.567,3.60,,,,
14245,12/19/11 08:06:40 PM,34951504621547,19.567,3.60,,,,
14246,12/19/11 08:07:00 PM,34951504621547,19.567,3.60,,,,
14247,12/19/11 08:07:20 PM,34951504621547,19.567,3.60,,,,
14248,12/19/11 08:07:40 PM,34951504621547,19.567,3.60,,,,
14249,12/19/11 08:08:00 PM,34951504621547,19.567,3.60,,,,
14250,12/19/11 08:08:20 PM,34944562607337,19.567,3.60,,,,
14251,12/19/11 08:08:40 PM,34944562607337,19.567,3.60,,,,
14252,12/19/11 08:09:00 PM,34944562607337,19.567,3.60,,,,
14253,12/19/11 08:09:20 PM,34951504621547,19.567,3.60,,,,
14254,12/19/11 08:09:40 PM,34958447325234,19.567,3.60,,,,
14255,12/19/11 08:10:00 PM,34944562607337,19.567,3.60,,,,
14256,12/19/11 08:10:20 PM,34944562607337,19.567,3.60,,,,
14257,12/19/11 08:10:40 PM,34951504621547,19.567,3.60,,,,
14258,12/19/11 08:11:00 PM,34951504621547,19.567,3.60,,,,
14259,12/19/11 08:11:20 PM,34944562607337,19.567,3.60,,,,
14260,12/19/11 08:11:40 PM,34944562607337,19.567,3.60,,,,
14261,12/19/11 08:12:00 PM,34951504621547,19.567,3.60,,,,
14262,12/19/11 08:12:20 PM,34951504621547,19.567,3.60,,,,
14263,12/19/11 08:12:40 PM,34951504621547,19.567,3.60,,,,
14264,12/19/11 08:13:00 PM,34951504621547,19.567,3.60,,,,
14265,12/19/11 08:13:20 PM,34951504621547,19.567,3.60,,,,
14266,12/19/11 08:13:40 PM,34951504621547,19.567,3.60,,,,
14267,12/19/11 08:14:00 PM,34951504621547,19.567,3.60,,,,
14268,12/19/11 08:14:20 PM,34951504621547,19.567,3.60,,,,
14269,12/19/11 08:14:40 PM,34951504621547,19.567,3.60,,,,
14270,12/19/11 08:15:00 PM,34951504621547,19.567,3.60,,,,
14271,12/19/11 08:15:20 PM,34944562607337,19.567,3.60,,,,
14272,12/19/11 08:15:40 PM,34951504621547,19.567,3.60,,,,
14273,12/19/11 08:16:00 PM,34958447325234,19.567,3.60,,,,
14274,12/19/11 08:16:20 PM,34951504621547,19.567,3.60,,,,
14275,12/19/11 08:16:40 PM,34944562607337,19.567,3.60,,,,
14276,12/19/11 08:17:00 PM,34958447325234,19.567,3.60,,,,
14277,12/19/11 08:17:20 PM,34951504621547,19.567,3.60,,,,
14278,12/19/11 08:17:40 PM,34958050373041,19.472,3.60,,,,
14279,12/19/11 08:18:00 PM,34958447325234,19.567,3.60,,,,
14280,12/19/11 08:18:20 PM,34958447325234,19.567,3.60,,,,
14281,12/19/11 08:18:40 PM,34958050373041,19.472,3.60,,,,
14282,12/19/11 08:19:00 PM,34951504621547,19.567,3.60,,,,
14283,12/19/11 08:19:20 PM,34958050373041,19.472,3.60,,,,
14284,12/19/11 08:19:40 PM,34951504621547,19.567,3.60,,,,
14285,12/19/11 08:20:00 PM,34958050373041,19.472,3.60,,,,
14286,12/19/11 08:20:20 PM,34958050373041,19.472,3.60,,,,
14287,12/19/11 08:20:40 PM,34958050373041,19.472,3.60,,,,
14288,12/19/11 08:21:00 PM,34964993726840,19.472,3.60,,,,
14289,12/19/11 08:21:20 PM,34951107708718,19.472,3.60,,,,
14290,12/19/11 08:21:40 PM,34958050373041,19.472,3.60,,,,
14291,12/19/11 08:22:00 PM,34964993726840,19.472,3.60,,,,
14292,12/19/11 08:22:20 PM,34951107708718,19.472,3.60,,,,
14293,12/19/11 08:22:40 PM,34958050373041,19.472,3.60,,,,
14294,12/19/11 08:23:00 PM,34958050373041,19.472,3.60,,,,
14295,12/19/11 08:23:20 PM,34958050373041,19.472,3.60,,,,
14296,12/19/11 08:23:40 PM,34958050373041,19.472,3.60,,,,
14297,12/19/11 08:24:00 PM,34958050373041,19.472,3.60,,,,
14298,12/19/11 08:24:20 PM,34958050373041,19.472,3.60,,,,
14299,12/19/11 08:24:40 PM,34958050373041,19.472,3.60,,,,
14300,12/19/11 08:25:00 PM,34958050373041,19.472,3.60,,,,
14301,12/19/11 08:25:20 PM,34958050373041,19.472,3.60,,,,
14302,12/19/11 08:25:40 PM,34958050373041,19.472,3.60,,,,
14303,12/19/11 08:26:00 PM,34964993726840,19.472,3.60,,,,
14304,12/19/11 08:26:20 PM,34958050373041,19.472,3.60,,,,
14305,12/19/11 08:26:40 PM,34958050373041,19.472,3.60,,,,
14306,12/19/11 08:27:00 PM,34958050373041,19.472,3.60,,,,
14307,12/19/11 08:27:20 PM,34951107708718,19.472,3.60,,,,
14308,12/19/11 08:27:40 PM,34964993726840,19.472,3.60,,,,
14309,12/19/11 08:28:00 PM,34964993726840,19.472,3.60,,,,
14310,12/19/11 08:28:20 PM,34951107708718,19.472,3.60,,,,
14311,12/19/11 08:28:40 PM,34958050373041,19.472,3.60,,,,
14312,12/19/11 08:29:00 PM,34951107708718,19.472,3.60,,,,
14313,12/19/11 08:29:20 PM,34951107708718,19.472,3.60,,,,
14314,12/19/11 08:29:40 PM,34951107708718,19.472,3.60,,,,
14315,12/19/11 08:30:00 PM,34958050373041,19.472,3.60,,,,
14316,12/19/11 08:30:20 PM,34951107708718,19.472,3.60,,,,
14317,12/19/11 08:30:40 PM,34951107708718,19.472,3.60,,,,
14318,12/19/11 08:31:00 PM,34958050373041,19.472,3.60,,,,
14319,12/19/11 08:31:20 PM,34958050373041,19.472,3.60,,,,
14320,12/19/11 08:31:40 PM,34958050373041,19.472,3.60,,,,
14321,12/19/11 08:32:00 PM,34951107708718,19.472,3.60,,,,
14322,12/19/11 08:32:20 PM,34951107708718,19.472,3.60,,,,
14323,12/19/11 08:32:40 PM,34958050373041,19.472,3.60,,,,
14324,12/19/11 08:33:00 PM,34958050373041,19.472,3.60,,,,
14325,12/19/11 08:33:20 PM,34958050373041,19.472,3.60,,,,
14326,12/19/11 08:33:40 PM,34964993726840,19.472,3.60,,,,
14327,12/19/11 08:34:00 PM,34958050373041,19.472,3.60,,,,
14328,12/19/11 08:34:20 PM,34958050373041,19.472,3.60,,,,
14329,12/19/11 08:34:40 PM,34958050373041,19.472,3.60,,,,
14330,12/19/11 08:35:00 PM,34958050373041,19.472,3.60,,,,
14331,12/19/11 08:35:20 PM,34958050373041,19.472,3.60,,,,
14332,12/19/11 08:35:40 PM,34958050373041,19.472,3.60,,,,
14333,12/19/11 08:36:00 PM,34958050373041,19.472,3.60,,,,
14334,12/19/11 08:36:20 PM,34951107708718,19.472,3.60,,,,
14335,12/19/11 08:36:40 PM,34951107708718,19.472,3.60,,,,
14336,12/19/11 08:37:00 PM,34951107708718,19.472,3.60,,,,
14337,12/19/11 08:37:20 PM,34958050373041,19.472,3.60,,,,
14338,12/19/11 08:37:40 PM,34951107708718,19.472,3.60,,,,
14339,12/19/11 08:38:00 PM,34958050373041,19.472,3.60,,,,
14340,12/19/11 08:38:20 PM,34951107708718,19.472,3.60,,,,
14341,12/19/11 08:38:40 PM,34958050373041,19.472,3.60,,,,
14342,12/19/11 08:39:00 PM,34958050373041,19.472,3.60,,,,
14343,12/19/11 08:39:20 PM,34964993726840,19.472,3.60,,,,
14344,12/19/11 08:39:40 PM,34964993726840,19.472,3.60,,,,
14345,12/19/11 08:40:00 PM,34958050373041,19.472,3.60,,,,
14346,12/19/11 08:40:20 PM,34958050373041,19.472,3.60,,,,
14347,12/19/11 08:40:40 PM,34958050373041,19.472,3.60,,,,
14348,12/19/11 08:41:00 PM,34958050373041,19.472,3.60,,,,
14349,12/19/11 08:41:20 PM,34951107708718,19.472,3.60,,,,
14350,12/19/11 08:41:40 PM,34951107708718,19.472,3.60,,,,
14351,12/19/11 08:42:00 PM,34958050373041,19.472,3.60,,,,
14352,12/19/11 08:42:20 PM,34964993726840,19.472,3.60,,,,
14353,12/19/11 08:42:40 PM,34958050373041,19.472,3.60,,,,
14354,12/19/11 08:43:00 PM,34958050373041,19.472,3.60,,,,
14355,12/19/11 08:43:20 PM,34958050373041,19.472,3.60,,,,
14356,12/19/11 08:43:40 PM,34951107708718,19.472,3.60,,,,
14357,12/19/11 08:44:00 PM,34958050373041,19.472,3.60,,,,
14358,12/19/11 08:44:20 PM,34958050373041,19.472,3.60,,,,
14359,12/19/11 08:44:40 PM,34951107708718,19.472,3.60,,,,
14360,12/19/11 08:45:00 PM,34951107708718,19.472,3.60,,,,
14361,12/19/11 08:45:20 PM,34951107708718,19.472,3.60,,,,
14362,12/19/11 08:45:40 PM,34944165733870,19.472,3.60,,,,
14363,12/19/11 08:46:00 PM,34951107708718,19.472,3.60,,,,
14364,12/19/11 08:46:20 PM,34958050373041,19.472,3.60,,,,
14365,12/19/11 08:46:40 PM,34958050373041,19.472,3.60,,,,
14366,12/19/11 08:47:00 PM,34958050373041,19.472,3.60,,,,
14367,12/19/11 08:47:20 PM,34951107708718,19.472,3.60,,,,
14368,12/19/11 08:47:40 PM,34951107708718,19.472,3.60,,,,
14369,12/19/11 08:48:00 PM,34958050373041,19.472,3.60,,,,
14370,12/19/11 08:48:20 PM,34944165733870,19.472,3.60,,,,
14371,12/19/11 08:48:40 PM,34951107708718,19.472,3.60,,,,
14372,12/19/11 08:49:00 PM,34944165733870,19.472,3.60,,,,
14373,12/19/11 08:49:20 PM,34944165733870,19.472,3.60,,,,
14374,12/19/11 08:49:40 PM,34937224448498,19.472,3.60,,,,
14375,12/19/11 08:50:00 PM,34944165733870,19.472,3.60,,,,
14376,12/19/11 08:50:20 PM,34944165733870,19.472,3.60,,,,
14377,12/19/11 08:50:40 PM,34944165733870,19.472,3.60,,,,
14378,12/19/11 08:51:00 PM,34944165733870,19.472,3.60,,,,
14379,12/19/11 08:51:20 PM,34951107708718,19.472,3.60,,,,
14380,12/19/11 08:51:40 PM,34944165733870,19.472,3.60,,,,
14381,12/19/11 08:52:00 PM,34944165733870,19.472,3.60,,,,
14382,12/19/11 08:52:20 PM,34944165733870,19.472,3.60,,,,
14383,12/19/11 08:52:40 PM,34944165733870,19.472,3.60,,,,
14384,12/19/11 08:53:00 PM,34937224448498,19.472,3.60,,,,
14385,12/19/11 08:53:20 PM,34930283852602,19.472,3.60,,,,
14386,12/19/11 08:53:40 PM,34944165733870,19.472,3.60,,,,
14387,12/19/11 08:54:00 PM,34930283852602,19.472,3.60,,,,
14388,12/19/11 08:54:20 PM,34937224448498,19.472,3.60,,,,
14389,12/19/11 08:54:40 PM,34936827651950,19.377,3.60,,,,
14390,12/19/11 08:55:00 PM,34937224448498,19.472,3.60,,,,
14391,12/19/11 08:55:20 PM,34937224448498,19.472,3.60,,,,
14392,12/19/11 08:55:40 PM,34943768897962,19.377,3.60,,,,
14393,12/19/11 08:56:00 PM,34943768897962,19.377,3.60,,,,
14394,12/19/11 08:56:20 PM,34936827651950,19.377,3.60,,,,
14395,12/19/11 08:56:40 PM,34929887095414,19.377,3.60,,,,
14396,12/19/11 08:57:00 PM,34929887095414,19.377,3.60,,,,
14397,12/19/11 08:57:20 PM,34936827651950,19.377,3.60,,,,
14398,12/19/11 08:57:40 PM,34936827651950,19.377,3.60,,,,
14399,12/19/11 08:58:00 PM,34943768897962,19.377,3.60,,,,
14400,12/19/11 08:58:20 PM,34943768897962,19.377,3.60,,,,
14401,12/19/11 08:58:40 PM,34936827651950,19.377,3.60,,,,
14402,12/19/11 08:59:00 PM,34936827651950,19.377,3.60,,,,
14403,12/19/11 08:59:20 PM,34936827651950,19.377,3.60,,,,
14404,12/19/11 08:59:40 PM,34943768897962,19.377,3.60,,,,
14405,12/19/11 09:00:00 PM,34929887095414,19.377,3.60,,,,
14406,12/19/11 09:00:20 PM,34936827651950,19.377,3.60,,,,
14407,12/19/11 09:00:40 PM,34936827651950,19.377,3.60,,,,
14408,12/19/11 09:01:00 PM,34936827651950,19.377,3.60,,,,
14409,12/19/11 09:01:20 PM,34936827651950,19.377,3.60,,,,
14410,12/19/11 09:01:40 PM,34929887095414,19.377,3.60,,,,
14411,12/19/11 09:02:00 PM,34929887095414,19.377,3.60,,,,
14412,12/19/11 09:02:20 PM,34936827651950,19.377,3.60,,,,
14413,12/19/11 09:02:40 PM,34929887095414,19.377,3.60,,,,
14414,12/19/11 09:03:00 PM,34929887095414,19.377,3.60,,,,
14415,12/19/11 09:03:20 PM,34936827651950,19.377,3.60,,,,
14416,12/19/11 09:03:40 PM,34929887095414,19.377,3.60,,,,
14417,12/19/11 09:04:00 PM,34929887095414,19.377,3.60,,,,
14418,12/19/11 09:04:20 PM,34929887095414,19.377,3.60,,,,
14419,12/19/11 09:04:40 PM,34922947228354,19.377,3.57,,,,
14420,12/19/11 09:05:00 PM,34929887095414,19.377,3.60,,,,
14421,12/19/11 09:05:20 PM,34922947228354,19.377,3.60,,,,
14422,12/19/11 09:05:40 PM,34929887095414,19.377,3.60,,,,
14423,12/19/11 09:06:00 PM,34922947228354,19.377,3.60,,,,
14424,12/19/11 09:06:20 PM,34929887095414,19.377,3.60,,,,
14425,12/19/11 09:06:40 PM,34922947228354,19.377,3.60,,,,
14426,12/19/11 09:07:00 PM,34922947228354,19.377,3.60,,,,
14427,12/19/11 09:07:20 PM,34916008050769,19.377,3.60,,,,
14428,12/19/11 09:07:40 PM,34916008050769,19.377,3.60,,,,
14429,12/19/11 09:08:00 PM,34916008050769,19.377,3.60,,,,
14430,12/19/11 09:08:20 PM,34922947228354,19.377,3.60,,,,
14431,12/19/11 09:08:40 PM,34916008050769,19.377,3.60,,,,
14432,12/19/11 09:09:00 PM,34922947228354,19.377,3.60,,,,
14433,12/19/11 09:09:20 PM,34922947228354,19.377,3.60,,,,
14434,12/19/11 09:09:40 PM,34916008050769,19.377,3.60,,,,
14435,12/19/11 09:10:00 PM,34929887095414,19.377,3.60,,,,
14436,12/19/11 09:10:20 PM,34922947228354,19.377,3.60,,,,
14437,12/19/11 09:10:40 PM,34916008050769,19.377,3.60,,,,
14438,12/19/11 09:11:00 PM,34929887095414,19.377,3.60,,,,
14439,12/19/11 09:11:20 PM,34922947228354,19.377,3.60,,,,
14440,12/19/11 09:11:40 PM,34922947228354,19.377,3.60,,,,
14441,12/19/11 09:12:00 PM,34922947228354,19.377,3.60,,,,
14442,12/19/11 09:12:20 PM,34922947228354,19.377,3.60,,,,
14443,12/19/11 09:12:40 PM,34922947228354,19.377,3.60,,,,
14444,12/19/11 09:13:00 PM,34922947228354,19.377,3.60,,,,
14445,12/19/11 09:13:20 PM,34916008050769,19.377,3.60,,,,
14446,12/19/11 09:13:40 PM,34916008050769,19.377,3.60,,,,
14447,12/19/11 09:14:00 PM,34922947228354,19.377,3.60,,,,
14448,12/19/11 09:14:20 PM,34922947228354,19.377,3.57,,,,
14449,12/19/11 09:14:40 PM,34916008050769,19.377,3.60,,,,
14450,12/19/11 09:15:00 PM,34922947228354,19.377,3.60,,,,
14451,12/19/11 09:15:20 PM,34922947228354,19.377,3.60,,,,
14452,12/19/11 09:15:40 PM,34929887095414,19.377,3.60,,,,
14453,12/19/11 09:16:00 PM,34922947228354,19.377,3.60,,,,
14454,12/19/11 09:16:20 PM,34916008050769,19.377,3.57,,,,
14455,12/19/11 09:16:40 PM,34922947228354,19.377,3.60,,,,
14456,12/19/11 09:17:00 PM,34922947228354,19.377,3.60,,,,
14457,12/19/11 09:17:20 PM,34922947228354,19.377,3.60,,,,
14458,12/19/11 09:17:40 PM,34916008050769,19.377,3.60,,,,
14459,12/19/11 09:18:00 PM,34916008050769,19.377,3.60,,,,
14460,12/19/11 09:18:20 PM,34922947228354,19.377,3.60,,,,
14461,12/19/11 09:18:40 PM,34929887095414,19.377,3.60,,,,
14462,12/19/11 09:19:00 PM,34922947228354,19.377,3.60,,,,
14463,12/19/11 09:19:20 PM,34916008050769,19.377,3.60,,,,
14464,12/19/11 09:19:40 PM,34916008050769,19.377,3.57,,,,
14465,12/19/11 09:20:00 PM,34916008050769,19.377,3.57,,,,
14466,12/19/11 09:20:20 PM,34916008050769,19.377,3.60,,,,
14467,12/19/11 09:20:40 PM,34916008050769,19.377,3.60,,,,
14468,12/19/11 09:21:00 PM,34916008050769,19.377,3.57,,,,
14469,12/19/11 09:21:20 PM,34909069562660,19.377,3.57,,,,
14470,12/19/11 09:21:40 PM,34909069562660,19.377,3.60,,,,
14471,12/19/11 09:22:00 PM,34916008050769,19.377,3.57,,,,
14472,12/19/11 09:22:20 PM,34922947228354,19.377,3.60,,,,
14473,12/19/11 09:22:40 PM,34916008050769,19.377,3.60,,,,
14474,12/19/11 09:23:00 PM,34916008050769,19.377,3.60,,,,
14475,12/19/11 09:23:20 PM,34922947228354,19.377,3.57,,,,
14476,12/19/11 09:23:40 PM,34916008050769,19.377,3.57,,,,
14477,12/19/11 09:24:00 PM,34916008050769,19.377,3.60,,,,
14478,12/19/11 09:24:20 PM,34916008050769,19.377,3.57,,,,
14479,12/19/11 09:24:40 PM,34909069562660,19.377,3.60,,,,
14480,12/19/11 09:25:00 PM,34916008050769,19.377,3.60,,,,
14481,12/19/11 09:25:20 PM,34922947228354,19.377,3.57,,,,
14482,12/19/11 09:25:40 PM,34916008050769,19.377,3.57,,,,
14483,12/19/11 09:26:00 PM,34909069562660,19.377,3.57,,,,
14484,12/19/11 09:26:20 PM,34909069562660,19.377,3.57,,,,
14485,12/19/11 09:26:40 PM,34916008050769,19.377,3.57,,,,
14486,12/19/11 09:27:00 PM,34909069562660,19.377,3.60,,,,
14487,12/19/11 09:27:20 PM,34909069562660,19.377,3.57,,,,
14488,12/19/11 09:27:40 PM,34916008050769,19.377,3.57,,,,
14489,12/19/11 09:28:00 PM,34916008050769,19.377,3.57,,,,
14490,12/19/11 09:28:20 PM,34916008050769,19.377,3.57,,,,
14491,12/19/11 09:28:40 PM,34916008050769,19.377,3.57,,,,
14492,12/19/11 09:29:00 PM,34916008050769,19.377,3.57,,,,
14493,12/19/11 09:29:20 PM,34916008050769,19.377,3.57,,,,
14494,12/19/11 09:29:40 PM,34916008050769,19.377,3.60,,,,
14495,12/19/11 09:30:00 PM,34916008050769,19.377,3.57,,,,
14496,12/19/11 09:30:20 PM,34916008050769,19.377,3.57,,,,
14497,12/19/11 09:30:40 PM,34922947228354,19.377,3.57,,,,
14498,12/19/11 09:31:00 PM,34922550544941,19.282,3.57,,,,
14499,12/19/11 09:31:20 PM,34916008050769,19.377,3.57,,,,
14500,12/19/11 09:31:40 PM,34915611406714,19.282,3.57,,,,
14501,12/19/11 09:32:00 PM,34916008050769,19.377,3.57,,,,
14502,12/19/11 09:32:20 PM,34916008050769,19.377,3.57,,,,
14503,12/19/11 09:32:40 PM,34922947228354,19.377,3.60,,,,
14504,12/19/11 09:33:00 PM,34908672957962,19.282,3.57,,,,
14505,12/19/11 09:33:20 PM,34915611406714,19.282,3.57,,,,
14506,12/19/11 09:33:40 PM,34915611406714,19.282,3.57,,,,
14507,12/19/11 09:34:00 PM,34915611406714,19.282,3.57,,,,
14508,12/19/11 09:34:20 PM,34915611406714,19.282,3.57,,,,
14509,12/19/11 09:34:40 PM,34922550544941,19.282,3.57,,,,
14510,12/19/11 09:35:00 PM,34915611406714,19.282,3.57,,,,
14511,12/19/11 09:35:20 PM,34915611406714,19.282,3.57,,,,
14512,12/19/11 09:35:40 PM,34922550544941,19.282,3.57,,,,
14513,12/19/11 09:36:00 PM,34915611406714,19.282,3.57,,,,
14514,12/19/11 09:36:20 PM,34922550544941,19.282,3.57,,,,
14515,12/19/11 09:36:40 PM,34915611406714,19.282,3.57,,,,
14516,12/19/11 09:37:00 PM,34922550544941,19.282,3.57,,,,
14517,12/19/11 09:37:20 PM,34922550544941,19.282,3.57,,,,
14518,12/19/11 09:37:40 PM,34922550544941,19.282,3.57,,,,
14519,12/19/11 09:38:00 PM,34929490372645,19.282,3.57,,,,
14520,12/19/11 09:38:20 PM,34922550544941,19.282,3.57,,,,
14521,12/19/11 09:38:40 PM,34922550544941,19.282,3.57,,,,
14522,12/19/11 09:39:00 PM,34922550544941,19.282,3.57,,,,
14523,12/19/11 09:39:20 PM,34915611406714,19.282,3.57,,,,
14524,12/19/11 09:39:40 PM,34922550544941,19.282,3.57,,,,
14525,12/19/11 09:40:00 PM,34922550544941,19.282,3.57,,,,
14526,12/19/11 09:40:20 PM,34922550544941,19.282,3.57,,,,
14527,12/19/11 09:40:40 PM,34908672957962,19.282,3.57,,,,
14528,12/19/11 09:41:00 PM,34908672957962,19.282,3.57,,,,
14529,12/19/11 09:41:20 PM,34915611406714,19.282,3.57,,,,
14530,12/19/11 09:41:40 PM,34915611406714,19.282,3.57,,,,
14531,12/19/11 09:42:00 PM,34915611406714,19.282,3.57,,,,
14532,12/19/11 09:42:20 PM,34915611406714,19.282,3.57,,,,
14533,12/19/11 09:42:40 PM,34908672957962,19.282,3.57,,,,
14534,12/19/11 09:43:00 PM,34908672957962,19.282,3.57,,,,
14535,12/19/11 09:43:20 PM,34908672957962,19.282,3.57,,,,
14536,12/19/11 09:43:40 PM,34908672957962,19.282,3.57,,,,
14537,12/19/11 09:44:00 PM,34908672957962,19.282,3.57,,,,
14538,12/19/11 09:44:20 PM,34908672957962,19.282,3.57,,,,
14539,12/19/11 09:44:40 PM,34908672957962,19.282,3.57,,,,
14540,12/19/11 09:45:00 PM,34915611406714,19.282,3.57,,,,
14541,12/19/11 09:45:20 PM,34908672957962,19.282,3.57,,,,
14542,12/19/11 09:45:40 PM,34908672957962,19.282,3.57,,,,
14543,12/19/11 09:46:00 PM,34915611406714,19.282,3.57,,,,
14544,12/19/11 09:46:20 PM,34901735198686,19.282,3.57,,,,
14545,12/19/11 09:46:40 PM,34908672957962,19.282,3.57,,,,
14546,12/19/11 09:47:00 PM,34908672957962,19.282,3.57,,,,
14547,12/19/11 09:47:20 PM,34908672957962,19.282,3.57,,,,
14548,12/19/11 09:47:40 PM,34908672957962,19.282,3.57,,,,
14549,12/19/11 09:48:00 PM,34901735198686,19.282,3.57,,,,
14550,12/19/11 09:48:20 PM,34901735198686,19.282,3.57,,,,
14551,12/19/11 09:48:40 PM,34894798128885,19.282,3.57,,,,
14552,12/19/11 09:49:00 PM,34901735198686,19.282,3.57,,,,
14553,12/19/11 09:49:20 PM,34908672957962,19.282,3.57,,,,
14554,12/19/11 09:49:40 PM,34894798128885,19.282,3.57,,,,
14555,12/19/11 09:50:00 PM,34901735198686,19.282,3.57,,,,
14556,12/19/11 09:50:20 PM,34901735198686,19.282,3.57,,,,
14557,12/19/11 09:50:40 PM,34901735198686,19.282,3.57,,,,
14558,12/19/11 09:51:00 PM,34901735198686,19.282,3.57,,,,
14559,12/19/11 09:51:20 PM,34901735198686,19.282,3.57,,,,
14560,12/19/11 09:51:40 PM,34894798128885,19.282,3.57,,,,
14561,12/19/11 09:52:00 PM,34901735198686,19.282,3.57,,,,
14562,12/19/11 09:52:20 PM,34894798128885,19.282,3.57,,,,
14563,12/19/11 09:52:40 PM,34894798128885,19.282,3.57,,,,
14564,12/19/11 09:53:00 PM,34894798128885,19.282,3.57,,,,
14565,12/19/11 09:53:20 PM,34894798128885,19.282,3.57,,,,
14566,12/19/11 09:53:40 PM,34894798128885,19.282,3.57,,,,
14567,12/19/11 09:54:00 PM,34887861748561,19.282,3.57,,,,
14568,12/19/11 09:54:20 PM,34901735198686,19.282,3.57,,,,
14569,12/19/11 09:54:40 PM,34894798128885,19.282,3.57,,,,
14570,12/19/11 09:55:00 PM,34894798128885,19.282,3.57,,,,
14571,12/19/11 09:55:20 PM,34894798128885,19.282,3.57,,,,
14572,12/19/11 09:55:40 PM,34894798128885,19.282,3.57,,,,
14573,12/19/11 09:56:00 PM,34894798128885,19.282,3.57,,,,
14574,12/19/11 09:56:20 PM,34894798128885,19.282,3.57,,,,
14575,12/19/11 09:56:40 PM,34894798128885,19.282,3.57,,,,
14576,12/19/11 09:57:00 PM,34887861748561,19.282,3.57,,,,
14577,12/19/11 09:57:20 PM,34887861748561,19.282,3.57,,,,
14578,12/19/11 09:57:40 PM,34887861748561,19.282,3.57,,,,
14579,12/19/11 09:58:00 PM,34887861748561,19.282,3.57,,,,
14580,12/19/11 09:58:20 PM,34887861748561,19.282,3.57,,,,
14581,12/19/11 09:58:40 PM,34894798128885,19.282,3.57,,,,
14582,12/19/11 09:59:00 PM,34894798128885,19.282,3.57,,,,
14583,12/19/11 09:59:20 PM,34894798128885,19.282,3.57,,,,
14584,12/19/11 09:59:40 PM,34887861748561,19.282,3.57,,,,
14585,12/19/11 10:00:00 PM,34880926057712,19.282,3.57,,,,
14586,12/19/11 10:00:20 PM,34887861748561,19.282,3.57,,,,
14587,12/19/11 10:00:40 PM,34887861748561,19.282,3.57,,,,
14588,12/19/11 10:01:00 PM,34887861748561,19.282,3.57,,,,
14589,12/19/11 10:01:20 PM,34887861748561,19.282,3.57,,,,
14590,12/19/11 10:01:40 PM,34894798128885,19.282,3.57,,,,
14591,12/19/11 10:02:00 PM,34894798128885,19.282,3.57,,,,
14592,12/19/11 10:02:20 PM,34887861748561,19.282,3.57,,,,
14593,12/19/11 10:02:40 PM,34887861748561,19.282,3.57,,,,
14594,12/19/11 10:03:00 PM,34894798128885,19.282,3.57,,,,
14595,12/19/11 10:03:20 PM,34887861748561,19.282,3.57,,,,
14596,12/19/11 10:03:40 PM,34887861748561,19.282,3.57,,,,
14597,12/19/11 10:04:00 PM,34894798128885,19.282,3.57,,,,
14598,12/19/11 10:04:20 PM,34894798128885,19.282,3.57,,,,
14599,12/19/11 10:04:40 PM,34894798128885,19.282,3.57,,,,
14600,12/19/11 10:05:00 PM,34894798128885,19.282,3.57,,,,
14601,12/19/11 10:05:20 PM,34894401634173,19.187,3.57,,,,
14602,12/19/11 10:05:40 PM,34894401634173,19.187,3.57,,,,
14603,12/19/11 10:06:00 PM,34894401634173,19.187,3.57,,,,
14604,12/19/11 10:06:20 PM,34887465293202,19.187,3.57,,,,
14605,12/19/11 10:06:40 PM,34894401634173,19.187,3.57,,,,
14606,12/19/11 10:07:00 PM,34901338664619,19.187,3.57,,,,
14607,12/19/11 10:07:20 PM,34894401634173,19.187,3.57,,,,
14608,12/19/11 10:07:40 PM,34887465293202,19.187,3.57,,,,
14609,12/19/11 10:08:00 PM,34887465293202,19.187,3.57,,,,
14610,12/19/11 10:08:20 PM,34880529641708,19.187,3.57,,,,
14611,12/19/11 10:08:40 PM,34887465293202,19.187,3.57,,,,
14612,12/19/11 10:09:00 PM,34887465293202,19.187,3.57,,,,
14613,12/19/11 10:09:20 PM,34880529641708,19.187,3.57,,,,
