,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG
07/12/2012 19:15:00,0.7,,,1,0.06,,,1,-10,,,1,6.74,,,1,132,,,1,1620.3,,,1,23.27,,,1
07/12/2012 19:30:00,0.7,,,1,0.06,,,1,-10,,,1,6.74,,,1,131,,,1,1620.3,,,1,23.27,,,1
07/12/2012 19:45:00,0.7,,,1,0.06,,,1,-10,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 20:00:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 20:15:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 20:30:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 20:45:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 21:00:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,131,,,1,1620.4,,,1,23.27,,,1
07/12/2012 21:15:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,130,,,1,1620.4,,,1,23.27,,,1
07/12/2012 21:30:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1620.4,,,1,23.27,,,1
07/12/2012 21:45:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1620.1,,,1,23.27,,,1
07/12/2012 22:00:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1619.2,,,1,23.27,,,1
07/12/2012 22:15:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1580.9,,,1,23.28,,,1
07/12/2012 22:30:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1457,,,1,23.28,,,1
07/12/2012 22:45:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,130,,,1,1507.8,,,1,23.27,,,1
07/12/2012 23:00:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1614.9,,,1,23.28,,,1
07/12/2012 23:15:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1620.4,,,1,23.28,,,1
07/12/2012 23:30:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1620.4,,,1,23.28,,,1
07/12/2012 23:45:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1620.4,,,1,23.28,,,1
07/13/2012 00:00:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1620.4,,,1,23.28,,,1
07/13/2012 00:15:00,0.7,,,1,0.06,,,1,-9.8,,,1,6.74,,,1,129,,,1,1620.4,,,1,23.28,,,1
07/13/2012 00:30:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.4,,,1,23.28,,,1
07/13/2012 00:45:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.4,,,1,23.28,,,1
07/13/2012 01:00:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.4,,,1,23.28,,,1
07/13/2012 01:15:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.4,,,1,23.28,,,1
07/13/2012 01:30:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.5,,,1,23.28,,,1
07/13/2012 01:45:00,0.7,,,1,0.06,,,1,-9.7,,,1,6.74,,,1,128,,,1,1620.5,,,1,23.28,,,1
07/13/2012 02:00:00,0.7,,,1,0.06,,,1,-9.6,,,1,6.74,,,1,128,,,1,1620.5,,,1,23.28,,,1
07/13/2012 02:15:00,0.7,,,1,0.06,,,1,-9.6,,,1,6.74,,,1,127,,,1,1620.5,,,1,23.28,,,1
07/13/2012 02:30:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,127,,,1,1620.5,,,1,23.28,,,1
07/13/2012 02:45:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,127,,,1,1620.5,,,1,23.28,,,1
07/13/2012 03:00:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,127,,,1,1620.5,,,1,23.28,,,1
07/13/2012 03:15:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,127,,,1,1620.5,,,1,23.28,,,1
07/13/2012 03:30:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,126,,,1,1173,,,1,23.28,,,1
07/13/2012 03:45:00,0.7,,,1,0.06,,,1,-9.5,,,1,6.74,,,1,126,,,1,26.9,,,1,23.28,,,1
07/13/2012 04:00:00,0.7,,,1,0.06,,,1,-9.4,,,1,6.73,,,1,126,,,1,-1.1,,,1,23.28,,,1
07/13/2012 04:15:00,0,,,1,0,,,1,-9.3,,,1,6.73,,,1,126,,,1,1620.7,,,1,23.29,,,1
07/13/2012 04:30:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,126,,,1,1620.7,,,1,23.29,,,1
07/13/2012 04:45:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,126,,,1,1620.7,,,1,23.29,,,1
07/13/2012 05:00:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,126,,,1,1620.6,,,1,23.29,,,1
07/13/2012 05:15:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,125,,,1,1620.6,,,1,23.29,,,1
07/13/2012 05:30:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,125,,,1,1620.6,,,1,23.28,,,1
07/13/2012 05:45:00,0,,,1,0,,,1,-9.3,,,1,6.73,,,1,125,,,1,1620.6,,,1,23.28,,,1
07/13/2012 06:00:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,2.9,,,1,23.28,,,1
07/13/2012 06:15:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,5,,,1,23.28,,,1
07/13/2012 06:30:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,7.6,,,1,23.28,,,1
07/13/2012 06:45:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,18.9,,,1,23.28,,,1
07/13/2012 07:00:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,53.1,,,1,23.29,,,1
07/13/2012 07:15:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,166.6,,,1,23.29,,,1
07/13/2012 07:30:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,125,,,1,404.6,,,1,23.29,,,1
07/13/2012 07:45:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,965.4,,,1,23.29,,,1
07/13/2012 08:00:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,1618.4,,,1,23.29,,,1
07/13/2012 08:15:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.6,,,1,23.29,,,1
07/13/2012 08:30:00,0.7,,,1,0.06,,,1,-9.1,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.29,,,1
07/13/2012 08:45:00,0.7,,,1,0.06,,,1,-9.1,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.29,,,1
07/13/2012 09:00:00,0.7,,,1,0.06,,,1,-9.1,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.29,,,1
07/13/2012 09:15:00,0.7,,,1,0.06,,,1,-9.1,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 09:30:00,0.7,,,1,0.06,,,1,-9.1,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 09:45:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 10:00:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 10:15:00,0.7,,,1,0.06,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 10:30:00,0.7,,,1,0.06,,,1,-9.3,,,1,6.73,,,1,124,,,1,61.3,,,1,23.3,,,1
07/13/2012 10:45:00,0,,,1,0,,,1,-9.3,,,1,6.73,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 11:00:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 11:15:00,0,,,1,0,,,1,-9.2,,,1,6.73,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 11:30:00,0,,,1,0,,,1,-9.3,,,1,6.73,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 11:45:00,0,,,1,0,,,1,-9.5,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 12:00:00,0,,,1,0,,,1,-9.5,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 12:15:00,0,,,1,0,,,1,-9.6,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 12:30:00,0.7,,,1,0.06,,,1,-9.6,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 12:45:00,0,,,1,0,,,1,-9.7,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 13:00:00,0,,,1,0,,,1,-9.7,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 13:15:00,0,,,1,0,,,1,-9.8,,,1,6.74,,,1,124,,,1,1620.8,,,1,23.3,,,1
07/13/2012 13:30:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,124,,,1,395.4,,,1,23.3,,,1
07/13/2012 13:45:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,124,,,1,822.7,,,1,23.3,,,1
07/13/2012 14:00:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,124,,,1,1568.8,,,1,23.3,,,1
07/13/2012 14:15:00,0.7,,,1,0.06,,,1,-9.9,,,1,6.74,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 14:30:00,0.7,,,1,0.06,,,1,-10,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 14:45:00,0.7,,,1,0.06,,,1,-10.1,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 15:00:00,0.7,,,1,0.06,,,1,-10.1,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 15:15:00,0.7,,,1,0.06,,,1,-10.2,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 15:30:00,0.7,,,1,0.06,,,1,-10.3,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 15:45:00,0.7,,,1,0.06,,,1,-10.3,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 16:00:00,0.7,,,1,0.06,,,1,-10.4,,,1,6.75,,,1,124,,,1,1620.7,,,1,23.3,,,1
07/13/2012 16:15:00,0.7,,,1,0.06,,,1,-10.4,,,1,6.75,,,1,124,,,1,17,,,1,23.3,,,1
07/13/2012 16:30:00,0.7,,,1,0.06,,,1,-10.5,,,1,6.75,,,1,125,,,1,-2.1,,,1,23.3,,,1
07/13/2012 16:45:00,0,,,1,0,,,1,-10.6,,,1,6.75,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 17:00:00,0,,,1,0,,,1,-10.6,,,1,6.76,,,1,125,,,1,1620.7,,,1,23.3,,,1
07/13/2012 17:15:00,0,,,1,0,,,1,-10.6,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 17:30:00,0,,,1,0,,,1,-10.7,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 17:45:00,0,,,1,0,,,1,-10.7,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 18:00:00,0,,,1,0,,,1,-10.8,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 18:15:00,0,,,1,0,,,1,-10.8,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 18:30:00,0,,,1,0,,,1,-10.9,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 18:45:00,0,,,1,0,,,1,-10.9,,,1,6.76,,,1,125,,,1,1620.8,,,1,23.3,,,1
07/13/2012 19:00:00,0,,,1,0,,,1,-11,,,1,6.76,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/13/2012 19:15:00,0.7,,,1,0.06,,,1,-11,,,1,6.76,,,1,125,,,1,399.2,,,1,23.3,,,1
07/13/2012 19:30:00,0.7,,,1,0.06,,,1,-11.2,,,1,6.77,,,1,126,,,1,1089,,,1,23.3,,,1
07/13/2012 19:45:00,0.7,,,1,0.06,,,1,-11.2,,,1,6.77,,,1,126,,,1,1620.8,,,1,23.31,,,1
07/13/2012 20:00:00,0.7,,,1,0.06,,,1,-11.2,,,1,6.77,,,1,126,,,1,1620.7,,,1,23.31,,,1
07/13/2012 20:15:00,0.7,,,1,0.06,,,1,-11.2,,,1,6.77,,,1,126,,,1,1620.8,,,1,23.31,,,1
07/13/2012 20:30:00,0.7,,,1,0.06,,,1,-11.3,,,1,6.77,,,1,126,,,1,1620.8,,,1,23.31,,,1
07/13/2012 20:45:00,0.7,,,1,0.06,,,1,-11.4,,,1,6.77,,,1,126,,,1,1620.8,,,1,23.31,,,1
07/13/2012 21:00:00,0.7,,,1,0.06,,,1,-11.4,,,1,6.77,,,1,126,,,1,1620.8,,,1,23.31,,,1
07/13/2012 21:15:00,0.7,,,1,0.06,,,1,-11.5,,,1,6.77,,,1,126,,,1,54.3,,,1,23.31,,,1
07/13/2012 21:30:00,0.7,,,1,0.06,,,1,-11.5,,,1,6.77,,,1,126,,,1,-2.1,,,1,23.31,,,1
07/13/2012 21:45:00,0.7,,,1,0.06,,,1,-11.5,,,1,6.77,,,1,126,,,1,-2.1,,,1,23.31,,,1
07/13/2012 22:00:00,0.7,,,1,0.06,,,1,-11.5,,,1,6.77,,,1,126,,,1,-2.1,,,1,23.31,,,1
07/13/2012 22:15:00,0.7,,,1,0.06,,,1,-11.6,,,1,6.77,,,1,126,,,1,-2.1,,,1,23.31,,,1
07/13/2012 22:30:00,0,,,1,0,,,1,-11.6,,,1,6.77,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/13/2012 22:45:00,0,,,1,0,,,1,-11.7,,,1,6.77,,,1,126,,,1,1620.9,,,1,23.31,,,1
07/13/2012 23:00:00,0,,,1,0,,,1,-11.7,,,1,6.77,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/13/2012 23:15:00,0,,,1,0,,,1,-11.7,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.31,,,1
07/13/2012 23:30:00,0,,,1,0,,,1,-11.8,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/13/2012 23:45:00,0,,,1,0,,,1,-11.8,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 00:00:00,0,,,1,0,,,1,-11.8,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 00:15:00,0,,,1,0,,,1,-11.9,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.31,,,1
07/14/2012 00:30:00,0,,,1,0,,,1,-12,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 00:45:00,0,,,1,0,,,1,-12.1,,,1,6.78,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 01:00:00,0.7,,,1,0.06,,,1,-12.1,,,1,6.78,,,1,127,,,1,1620.9,,,1,23.3,,,1
07/14/2012 01:15:00,0.7,,,1,0.06,,,1,-12.1,,,1,6.78,,,1,127,,,1,1620.9,,,1,23.3,,,1
07/14/2012 01:30:00,0,,,1,0,,,1,-12.2,,,1,6.78,,,1,127,,,1,1620.9,,,1,23.3,,,1
07/14/2012 01:45:00,0,,,1,0,,,1,-12.3,,,1,6.78,,,1,127,,,1,1620.8,,,1,23.3,,,1
07/14/2012 02:00:00,0,,,1,0,,,1,-12.3,,,1,6.79,,,1,127,,,1,1620.9,,,1,23.3,,,1
07/14/2012 02:15:00,0,,,1,0,,,1,-12.4,,,1,6.79,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 02:30:00,0,,,1,0,,,1,-12.5,,,1,6.79,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 02:45:00,0,,,1,0,,,1,-12.6,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 03:00:00,0,,,1,0,,,1,-12.6,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 03:15:00,0,,,1,0,,,1,-12.6,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 03:30:00,0,,,1,0,,,1,-12.7,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 03:45:00,0,,,1,0,,,1,-12.8,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 04:00:00,0,,,1,0,,,1,-12.8,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 04:15:00,0,,,1,0,,,1,-12.8,,,1,6.79,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 04:30:00,0,,,1,0,,,1,-12.8,,,1,6.79,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 04:45:00,0.7,,,1,0.06,,,1,-12.9,,,1,6.8,,,1,126,,,1,1620.8,,,1,23.3,,,1
07/14/2012 05:00:00,0,,,1,0,,,1,-12.9,,,1,6.8,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 05:15:00,0,,,1,0,,,1,-13.1,,,1,6.8,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 05:30:00,0,,,1,0,,,1,-13.1,,,1,6.8,,,1,126,,,1,1620.9,,,1,23.3,,,1
07/14/2012 05:45:00,0,,,1,0,,,1,-13.1,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/14/2012 06:00:00,0,,,1,0,,,1,-13.1,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/14/2012 06:15:00,0,,,1,0,,,1,-13.1,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/14/2012 06:30:00,0,,,1,0,,,1,-13.2,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/14/2012 06:45:00,0,,,1,0,,,1,-13.2,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.31,,,1
07/14/2012 07:00:00,0,,,1,0,,,1,-13.2,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.31,,,1
07/14/2012 07:15:00,0,,,1,0,,,1,-13.3,,,1,6.8,,,1,125,,,1,1620.9,,,1,23.3,,,1
07/14/2012 07:30:00,0,,,1,0,,,1,-13.4,,,1,6.8,,,1,124,,,1,1620.9,,,1,23.3,,,1
07/14/2012 07:45:00,0,,,1,0,,,1,-13.5,,,1,6.81,,,1,124,,,1,1620.9,,,1,23.3,,,1
07/14/2012 08:00:00,0,,,1,0,,,1,-13.5,,,1,6.81,,,1,124,,,1,1620.9,,,1,23.31,,,1
07/14/2012 08:15:00,0,,,1,0,,,1,-13.7,,,1,6.81,,,1,123,,,1,1620.9,,,1,23.31,,,1
07/14/2012 08:30:00,0,,,1,0,,,1,-13.7,,,1,6.81,,,1,123,,,1,1620.9,,,1,23.3,,,1
07/14/2012 08:45:00,0,,,1,0,,,1,-13.7,,,1,6.81,,,1,123,,,1,1620.9,,,1,23.31,,,1
07/14/2012 09:00:00,0,,,1,0,,,1,-13.8,,,1,6.81,,,1,122,,,1,1620.9,,,1,23.31,,,1
07/14/2012 09:15:00,0,,,1,0,,,1,-13.9,,,1,6.81,,,1,122,,,1,1620.9,,,1,23.31,,,1
07/14/2012 09:30:00,0,,,1,0,,,1,-13.9,,,1,6.81,,,1,122,,,1,1620.9,,,1,23.31,,,1
07/14/2012 09:45:00,0,,,1,0,,,1,-13.9,,,1,6.81,,,1,122,,,1,1620.9,,,1,23.31,,,1
07/14/2012 10:00:00,0,,,1,0,,,1,-13.8,,,1,6.81,,,1,121,,,1,1620.9,,,1,23.31,,,1
07/14/2012 10:15:00,0,,,1,0,,,1,-14,,,1,6.81,,,1,121,,,1,1620.9,,,1,23.31,,,1
07/14/2012 10:30:00,0,,,1,0,,,1,-14,,,1,6.81,,,1,121,,,1,1620.9,,,1,23.31,,,1
07/14/2012 10:45:00,0,,,1,0,,,1,-14,,,1,6.81,,,1,121,,,1,1620.9,,,1,23.31,,,1
07/14/2012 11:00:00,0,,,1,0,,,1,-14.1,,,1,6.82,,,1,120,,,1,1621,,,1,23.31,,,1
07/14/2012 11:15:00,0,,,1,0,,,1,-14.2,,,1,6.82,,,1,120,,,1,1621,,,1,23.31,,,1
07/14/2012 11:30:00,0,,,1,0,,,1,-14.2,,,1,6.82,,,1,120,,,1,1621,,,1,23.31,,,1
07/14/2012 11:45:00,0,,,1,0,,,1,-14.3,,,1,6.82,,,1,119,,,1,1620.9,,,1,23.31,,,1
07/14/2012 12:00:00,0,,,1,0,,,1,-14.3,,,1,6.82,,,1,119,,,1,1620.9,,,1,23.31,,,1
07/14/2012 12:15:00,0,,,1,0,,,1,-14.3,,,1,6.82,,,1,119,,,1,1621,,,1,23.31,,,1
07/14/2012 12:30:00,0.7,,,1,0.06,,,1,-14.4,,,1,6.82,,,1,118,,,1,184.8,,,1,23.31,,,1
07/14/2012 12:45:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,118,,,1,176.8,,,1,23.31,,,1
07/14/2012 13:00:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,118,,,1,193.6,,,1,23.31,,,1
07/14/2012 13:15:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,117,,,1,216.5,,,1,23.31,,,1
07/14/2012 13:30:00,0.7,,,1,0.06,,,1,-14.6,,,1,6.82,,,1,117,,,1,234.9,,,1,23.31,,,1
07/14/2012 13:45:00,0.7,,,1,0.06,,,1,-14.6,,,1,6.82,,,1,117,,,1,241,,,1,23.31,,,1
07/14/2012 14:00:00,0.7,,,1,0.06,,,1,-14.7,,,1,6.83,,,1,116,,,1,251.2,,,1,23.32,,,1
07/14/2012 14:15:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,276.4,,,1,23.31,,,1
07/14/2012 14:30:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,117,,,1,325.5,,,1,23.32,,,1
07/14/2012 14:45:00,0.7,,,1,0.06,,,1,-14.4,,,1,6.82,,,1,116,,,1,355.5,,,1,23.32,,,1
07/14/2012 15:00:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,370.9,,,1,23.32,,,1
07/14/2012 15:15:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,400,,,1,23.32,,,1
07/14/2012 15:30:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,367.1,,,1,23.32,,,1
07/14/2012 15:45:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,391.1,,,1,23.33,,,1
07/14/2012 16:00:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,393.8,,,1,23.33,,,1
07/14/2012 16:15:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,399.8,,,1,23.33,,,1
07/14/2012 16:30:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,376.8,,,1,23.33,,,1
07/14/2012 16:45:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,343.3,,,1,23.33,,,1
07/14/2012 17:00:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,340.1,,,1,23.33,,,1
07/14/2012 17:15:00,0.7,,,1,0.06,,,1,-14.1,,,1,6.82,,,1,115,,,1,238.2,,,1,23.34,,,1
07/14/2012 17:30:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,253.7,,,1,23.34,,,1
07/14/2012 17:45:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,162.1,,,1,23.34,,,1
07/14/2012 18:00:00,0.7,,,1,0.06,,,1,-14.2,,,1,6.82,,,1,115,,,1,127.9,,,1,23.34,,,1
07/14/2012 18:15:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,100.2,,,1,23.34,,,1
07/14/2012 18:30:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,86.8,,,1,23.34,,,1
07/14/2012 18:45:00,0.7,,,1,0.06,,,1,-14.3,,,1,6.82,,,1,116,,,1,84.4,,,1,23.34,,,1
07/14/2012 19:00:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,116,,,1,87.8,,,1,23.34,,,1
07/14/2012 19:15:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,117,,,1,63.3,,,1,23.34,,,1
07/14/2012 19:30:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,117,,,1,49.8,,,1,23.34,,,1
07/14/2012 19:45:00,0.7,,,1,0.06,,,1,-14.5,,,1,6.82,,,1,117,,,1,47.1,,,1,23.34,,,1
07/14/2012 20:00:00,0.7,,,1,0.06,,,1,-14.6,,,1,6.82,,,1,117,,,1,49.9,,,1,23.34,,,1
07/14/2012 20:15:00,0.7,,,1,0.06,,,1,-14.6,,,1,6.83,,,1,118,,,1,45,,,1,23.35,,,1
